page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/55945/,Крем увлажняющий дневной Себорегулятор 50 мл,1503,"Увлажняющий дневной крем, предназначенный для проблемной кожи, склонной к жирности. Крем обеспечивает глубокую гидратацию обезвоженной кожи, надолго устраняя сухость. Предотвращает шелушение кожи устраняет ощущение огрубелости и стянутости кожи. Крем способствует удержанию влаги в клетках кожи,...                             ",4.36,14
www.proficosmetics.ru/catalog/3105556/,Крем ребалансирующий 50 мл,5560,"Легкий, нежный крем для нормальной, комбинированной и жирной кожи восстанавливает и обеспечивает комфорт 24 часа. Входящий в состав пребиотик – альфа-глюкан олигосахарид помогает поддерживать естественную микрофлору кожи, укрепляет защитные механизмы, снижает чувствительность и успокаивает. AHA...                             ",5.0,2
www.proficosmetics.ru/catalog/84257/,Крем для проблемной кожи / Clarifying Active Cream 50 мл,3240,"Интенсивный крем, специально разработанный для проблемной кожи с акне. Уменьшает проявления симптомов акне и поглощает излишки кожного сала, улучшая внешний вид кожи, не вызывая сухости и раздражения. Специализированный крем, содержащий канадский иван-чай, ингредиент, который подавляет действие...                             ",4.67,19
www.proficosmetics.ru/catalog/104006/,Крем контурный для век / Eye Contour Cream NUTRI-PEPTIDE 20 мл,3930,"Высокоактивный крем для ухода за деликатной областью вокруг глаз. Содержит уникальный комплекс капсул с экстрактом водорослей и пептидом, стимулирующий выработку жизненно важной энергии, необходимой для регенерации коллагеновых волокон. Кроме того, крем содержит уникальный комплекс...                             ",4.27,12
www.proficosmetics.ru/catalog/57347/,Крем увлажняющий и успокаивающий / Flogan Krem BIOGENA 50 мл,5521,"Крем для лица, предназначенный для смягчения, увлажнения и защиты раздраженной или чувствительной кожи, имеющей тенденцию к себорее. При ежедневном использовании FLOGAN KREM способствует предупреждению неэстетичных покраснений кожи, неприятного поверхностного шелушения и зуда, в том числе сильного....                             ",5.0,1
www.proficosmetics.ru/catalog/70764/,Крем-люкс с экстрактом черной икры против морщин / Luxury Anti-Wrinkle Cream 50 мл,13200,"Крем-люкс против морщин с экстрактом черной икры Luxury Anti-Wrinkle Cream Declare совершенствует ежедневный уход за кожей, доставляя приятное ощущение роскоши и комфорта. Уникальная формула на основе дрожжевых экстрактов обеспечивает поразительный эффект разглаживания морщин. Витамин Е и сахариды...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/26694/,Крем дневной для лица / IMMUN 50 мл,3835,"Легкий крем оптимально увлажняет и защищает кожу от агрессивного воздействия внешней среды, является прекрасной основой под макияж. Идеально подходит для сухой и чувствительной кожи. Усиливает систему самозащиты раздраженной кожи, предотвращает процесс преждевременного старения.                             ",5.0,1
www.proficosmetics.ru/catalog/54612/,Крем-филлер моделирующий для губ / EYE CONTOUR & LIP FORMULA 10 мл,4698,HISTOMER представляет Моделирующий крем-филлер для губ - естественную альтернативу инъекциям гиалуроновой кислоты и коллагена. В основе формулы лежит инновация - Пролабиальная Гиалуроновая Кислота - специальный тип гиалуроновой кислоты с низкомолекулярным весом и высокой проникающей способностью....                             ,5.0,3
www.proficosmetics.ru/catalog/113580/,Крем питательный Collagen-Bio 50 мл,1670,"Идеальное средство ежедневного ухода для тех, кому необходимы интенсивное питание, увлажнение и омоложение кожи. Гиалуроновая кислота - компонент активной гидратации, удерживает влагу в клетке и межклеточном пространстве. Морской коллаген стимулирует коллагеновый каркас кожи и создает...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/84241/,Крем гидроуспокаивающий / Hydra Calming Cream 50 мл,3690,"Успокаивающий, увлажняющий крем для лица для чувствительной и раздраженной кожи. Тщательно подобранный ингредиентный состав средства обеспечивает ""грамотный"", значимый и бережный уход. Увлажняет, снимает покраснения, раздражения и дискомфорт. Препарат восстанавливает и укрепляет защитные...                             ",4.67,13
www.proficosmetics.ru/catalog/105286/,Крем массажный ревитализирующий для лица / Revitalizing Facial Massage Cream 250 мл,5017,"Крем массажный для лица 200 мл Назначение: для массажа лица, шеи и зоны декольте. Активные ингредиенты: экстракт клеток меристем корня дуба и бука черешчатого (Хистомерные клетки), гидролизированные протеины растений (сои, кукурузы, пшеницы), экстракт листьев зеленого чая, бисабол. Способ...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/87415/,Крем тонизирующий дневной против покраснений и купероза SPF 15 / BIOGENA COUPEROSE 50 мл,4914,"Крем помогает решить проблему расширенных поверхностных капилляров и обширных покраснений. Защищает кожу от вредоносного воздействия солнечных лучей. С помощью рутина, витамина С и экстракта иглицы тонизирует стенки сосудов, увлажняет, питает кожу, повышает ее тургор. Результат: решение расширенных...                             ",No rating,No reviews
