page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/85261/,Маска себорегулирующая / Seb-Adjustor Mask Bio Phyto 75 мл,3215,"Благодаря уникальному себорегулирующему ингредиенту — гидрогенизированному протеину дрожжей — маска эффективно борется с жирным блеском и воспалениями, делая кожу более ровной и матовой. Очищает и освежает кожу, суживает поры. При регулярном использовании средства кожа перестает выглядеть пористой,...                             ",5.0,4
www.proficosmetics.ru/catalog/3100310/,Маска очищающая для лица / Re: Program Wow Mask Effect 50 мл,730,"Очищающая маска для лица WOW EFFECT предназначена для комбинированной и жирной проблемной кожи. Обладает эксфолиирующим, вяжущим, освежающим и успокаивающим свойствами. Экспресс-средство для выравнивания текстуры и цвета кожи. Может применяться как утром, так и вечером. Легкая некомедогенная...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/72394/,Крем-маска с фруктовыми кислотами Эксфолиант 100 мл,660,"Крем-маска с фруктовыми кислотами – мягкий химический пилинг для любого типа кожи и возраста. Значительно улучшает состояние ЖИРНОЙ и ПРОБЛЕМНОЙ кожи в постакне-период, сглаживает рубцы, оставшиеся после угрей, бережно обновляет и увлажняет СУХУЮ кожу, обеспечивает тонизирующий и освежающий эффект...                             ",4.79,57
www.proficosmetics.ru/catalog/3074295/,Рассасывающая маска для лица с поросуживающим эффектом для жирной и проблемной кожи / Post-Acne Balance Mask 300 мл,794,"Маска разработана для эффективной борьбы с несовершенствами жирной и проблемной кожи, склонной к появлению акне, расширенным порам, избыточному выделению себума, комедонам и постакне. Маска, обладая кератолическим действием, способствует быстрому избавлению от отмерших ороговевших клеток кожи,...                             ",4.9,10
www.proficosmetics.ru/catalog/102738/,Маска успокаивающая после чистки / Soothing Mask 300 мл,1211,"Маска с экстрактом босвеллии (индийского ладана), календулой и аллантоином для профессионального ухода за жирной проблемной кожей после механической или ультразвуковой чистки. Быстро снимает покраснения, оказывает успокаивающее и рассасывающее действие. Сужает поры, заживляет...                             ",4.44,17
www.proficosmetics.ru/catalog/3093639/,Маска рассасывающая для лица с поросуживающим эффектом для жирной и проблемной кожи / Post-Acne Balance Mask 100 мл,465,"Маска разработана для эффективной борьбы с несовершенствами жирной и проблемной кожи, склонной к появлению акне, расширенным порам, избыточному выделению себума, комедонам и постакне. Маска, обладая кератолическим действием, способствует быстрому избавлению от отмерших ороговевших клеток кожи,...                             ",5.0,3
www.proficosmetics.ru/catalog/3124122/,Крем-маска несмываемая для лица с AHA–кислотами и зеленым чаем / Matsesta 50 мл,332,"Маска оказывает эксфолиирующее, увлажняющее действие и лифтинг-эффект. Омолаживает кожу и придает ей сияние. Стимулирует работу клеток, в там числе синтез коллагена. Улучшает микроциркуляцию кожи, восстанавливает ее в период постакне, сужает поры.                             ",5.0,1
www.proficosmetics.ru/catalog/119078/,Маска кислородная для лица Сода Ток Ток Клин Пор О2 / Soda Tok Tok Clean Pore Deep O2 Bubble Mask 100 мл,1272,"Маска на основе газированной воды, пищевой соды и чайного дерева создана специально для тщательного очищения и наполнения свежестью и энергией. Устраняет сальный блеск и подсушивает воспаления. Способствует глубокому очищению пор от загрязнений, сокращает количество черных точек и предотвращает...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3068620/,Маска успокаивающая со стволовыми клетками центеллы / Centel Calming Shot Mask 25 мл,385,"Маска успокаивающая со стволовыми клетками центеллы - уникальная маска на основе меристемальных клеток центеллы азиатской, оказывает смягчающее и успокаивающее действия: снятие зуда, раздражений и шелушений. Подходит для любого типа кожи, в том числе с признаками шелушения, склонной к акне,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3083961/,Маска-уход для жирной и проблемной кожи / OPTIMAL SEBOCONTROL 100 мл,547,"Маска предназначена для интенсивной коррекции несовершенств жирной, комбинированной и проблемной кожи, склонной к воспалению, образованию прыщей и угрей. Оказывает эффективное влияние на все звенья развития акне. Нормализует секрецию сальных желез. Уменьшает количество воспалительных элементов,...                             ",5.0,3
www.proficosmetics.ru/catalog/118254/,Программа обновления для сухой и увядающей кожи (А) / ESTELARE 28 г,320,"Программа обновления с АНА-кислотами является специально разработанной процедурой, предназначенной для быстрого достижения результатов интенсивного восстановления и омоложения кожи. Эффективно корректирует дефекты кожи: сухость, тусклый цвет, следы постакне, пигментные пятна, мелкие морщинки....                             ",5.0,5
